ID,xmin,ymin,xmax,ymax
B43,39.74636419941021,83.73474696955142,39.900010678458436,84.67266409651681
B44,29.68053592444783,90.275467072406,30.46400040274619,90.70181481250651
B45,43.38437183994136,77.93379798002698,44.00372840615982,78.43196081552641
B46,39.27478547437437,28.669529668388368,39.76530741079204,29.41281447860797
B47,70.02186011920922,84.00464606210843,70.67985428241128,84.77373001785652
B48,40.219629381131405,34.56729890462833,40.53391129521007,35.022712812702565
B49,43.12563494237464,21.73529746795716,44.051563755691994,22.548263207826146
B50,37.12758546775784,50.75235350689561,37.97164335477459,51.050223777893734
B51,21.09276858814048,2.752961302857861,21.950544715882533,3.4846338713877665
B52,3.0975461777706914,22.4490790488238,3.5661806236116993,22.992858988746633
B53,40.0638303447625,70.0263549858844,40.415726279039696,70.55359336469117
B54,61.60117309442634,82.51065032221811,61.91615516284228,83.29878351667358
B55,89.93399922055917,32.57572274554465,90.05284684658574,32.63029686513748
B56,77.09624670077268,48.756564004913244,77.70466900643699,48.76931882499918
B57,87.65295494138311,75.26382005895226,87.69938113940073,75.87690207869913
B58,0.30370661238496427,46.42670572542574,1.2133432094123666,47.23631842830798
B59,6.483903820757016,69.83056801248502,6.794620311773873,70.63554575671537
B60,22.729769216835574,81.34016443659162,23.569045252901613,82.19175107025494
B61,30.85397486772466,60.54254409380083,30.93082969712693,60.74797561590908
B62,73.04123374305895,38.44938866157963,73.23557078179229,38.692021368768636
B63,69.41270770783245,17.487421825148072,70.35428979880297,18.209747784670252
B64,27.879230269034757,76.29363099245117,28.17952844132497,76.51552706401013
B65,47.361461723066725,86.84230152958233,47.87687733202724,87.10739543617058
B66,13.708805026404326,88.70484614852195,14.506206384055295,88.7494412271159
B67,83.72602078385357,65.88081269904637,84.37347352884429,66.18888613306653
B68,75.74051748265174,33.900116759455805,76.69930764040818,34.004247786889536
B69,15.268350655820447,96.7956681378712,15.273494676200356,97.47962964734587
B70,78.01529654359219,25.372710763997514,78.2891911032109,25.408919275113576
B71,40.010895590457416,65.30122640199554,40.27433304829498,65.5840063540981
B72,88.95227735352854,94.71673053171907,89.2954701458766,95.50688885099005
B73,96.20380434898317,18.618082345547492,96.7310792164022,19.332303989351082
B74,94.83124613486775,18.612017538036604,95.42135777896647,19.18303629048162
B75,66.95553063310905,97.99469955796438,67.57475436058188,98.26350527515876
B76,49.65425162685956,2.557448310590396,49.698692979439585,3.448569424036211
B77,18.945482002513426,12.669866464617652,19.38660329645077,13.124850313783744
B78,18.471015000030622,15.333855912417865,18.674519582729594,15.878602607902279
B79,76.18932809232825,66.87777466226486,76.2200739800501,67.12171016766256
B80,35.793413722442956,48.78255029348122,36.75239408713737,48.8764308163962
B81,8.38814301737374,59.35031212022195,9.3774812222075,59.519396417337035
B82,42.33244785655724,99.08456466653925,42.39783338941663,99.78711324998856
B83,7.622888274567122,6.842271664612424,8.515595069018385,6.85753609546739
B84,23.14112094058154,40.518184134374266,24.051899688008547,40.74175152676324
B85,93.11026389423178,71.13141429210671,93.51827895598454,71.95348304554082
B86,59.255993737284044,60.658428386101455,60.0694911571642,60.94219083834264
B87,81.65652745221028,28.897825714464314,82.19451079804718,29.64586044006559
B88,76.6554773722008,54.253357704061045,77.04779586651996,55.104728859181975
B89,61.875695791451086,20.37131177236421,62.23872717497141,20.8020611511208
B90,58.245391562083384,72.55181480231175,58.315873706592775,73.49942820293911
B91,36.47363933849239,7.200212658802398,36.52809388800471,7.261252083335082
B92,51.270704426435024,49.941676329412346,52.15054361077268,50.07971909882333
B93,1.535741506138892,30.997162062877038,2.0351479205588356,31.87672964075941
B94,1.131135616270094,52.44452748229277,1.289895738950381,53.105837837205144
B95,33.92233139476044,39.496979830629684,34.40356622398159,39.89506161443899
B96,37.474161800722264,65.3275809013457,38.44333145200099,66.02197945933499
B97,25.81113355885549,21.594014443773677,26.168052270090513,22.113695652478217
B98,25.71017027746954,22.99426867519878,26.125896485488248,23.325197349892875
B99,6.466614563056797,41.55380244704435,7.283692983537045,41.84517772859874
B100,96.153662497974,38.68131365359107,96.92202582427886,39.5167952691843
B101,2.1348075239325697,79.26575370685896,2.2522574350708346,80.15903667718896
B102,73.6056056888974,20.794114523237955,74.14042032983234,21.22070474499613
B103,68.2972947418509,96.9902092030273,68.50317612816428,97.86790024582649
B104,59.260680191826495,26.107932401179195,59.65552140334205,26.530319092918266
B105,20.94700775099622,77.55524346463083,21.116854959309773,77.55666060699009
B106,90.74896295074167,51.17237108392389,91.6348481317373,51.590440764267015
B107,8.273277476510065,9.145767756863988,8.99706251483067,9.194274844696055
B108,62.15302861063916,53.69563234711101,62.64419720095203,54.571088064857626
B109,91.23500429633397,26.482761313586348,91.6802794719885,26.805627898133125
B110,90.49925517752322,18.00848644239106,91.3430604473432,18.492458101928833
B111,93.20678796318737,45.73394981551845,93.78589750349323,45.792822042134816
B112,49.13322817950645,76.27259109857177,50.05515319845831,77.11145080775997
B113,21.0546534983166,17.666378631598004,22.050534801674466,17.949029453464973
B114,65.35730763994526,93.4813208713271,65.85443791757109,94.3498092250249
B115,40.84232334209956,99.707516435381,41.44782290313047,99.89516123606774
B116,19.60786806498895,64.19201092273961,19.97233446596735,64.5603133381555
B117,44.132351780197325,61.102279775502495,44.54007635879976,61.14365633929423
B118,92.23432496316644,27.60621892334611,92.99213243997724,27.729666681976216
B119,88.49770963697112,75.43977859015001,89.0614573691153,76.1948578138353
B120,7.3580206876906935,23.889227656618814,8.087667809472084,24.338640308115544
B121,44.217603001157094,28.848372016937617,44.3250233070387,28.94957924544895
B122,97.25373993119763,21.74513029517099,97.69047546993497,22.57624240101052
B123,14.478168702411256,82.19885092215688,15.19223729712383,82.48924288619332
B124,84.01401989564401,30.22575324529137,84.37199391237134,30.79941938254288
B125,82.88343723788557,73.48646469601374,83.2690900150591,74.13038884949366
B126,30.22273200391786,91.90789673922329,31.159902691192464,92.3115482605259
B127,85.65713564237448,66.39906403460384,86.31431901843698,66.87221823842184
B128,59.55199353078567,25.456947400445493,59.671621913259614,25.98583783031375
B129,37.62809085942414,83.38997283913945,38.20289557939972,84.32546852377119
B130,52.66164628003647,73.90855145154495,53.127708033110984,73.91053734804385
B131,92.92546734268457,63.58254069506556,93.61947569007158,64.24899321831225
B132,50.39052333458027,51.17546628780005,50.68054509263971,51.67041945693156
B133,31.082765560323587,1.6221790534976401,31.20462202453488,2.366021230050534
B134,29.2070171126752,31.565605788495184,29.63319452580966,32.32757900699376
B135,80.0569237842881,24.981110335038533,80.87722266477427,25.24963603087045
B136,77.41563726426749,29.876701168057103,77.50362485192397,30.765473597385792
B137,24.48329547009631,89.71771213376893,24.71218305997154,89.92550974563795
B138,70.5123487191932,39.06339882780985,70.55098989883223,39.522414176156275
B139,51.99480432126944,36.12477987299591,52.25550737627808,36.425769686142836
B140,86.57841905033189,90.68729887055702,87.29498879622483,91.45556584384072
B141,70.74652593687419,30.016802344286297,70.76151540415258,30.038154692227035
B142,89.26539576618288,51.23279587128907,90.23215099169903,51.58789256075436
B143,1.098356909999757,65.88511465441816,1.647541665505429,66.87863409868332
B144,18.847095350155858,13.87390819908404,19.57415052994258,14.126097056717573
B145,28.51936386072211,47.24180792894185,28.886613747604827,47.64995137859066
B146,28.24128118529025,65.28772086418292,29.185232374603057,65.6676237049259
B147,9.895877661668445,90.68537660186853,10.283046690221127,91.63764741084726
B148,22.49035858254919,95.50121125548158,22.909266869318973,96.25264092973218
B149,34.19048330596889,56.079730755038824,34.81729465821634,56.61720480174308
B150,53.29018368656484,44.09611046405182,53.52610730522152,44.467938307351
B151,22.988053433939786,36.037985005538864,23.29733601905557,36.06966673530065
B152,50.12913794219677,25.134709698416767,50.34678741667808,26.050624348506545
B153,42.740399461646525,94.3918046083064,43.250669014503444,95.17987073107439
B154,84.49096690107031,10.770985473088004,85.46953205901367,11.280201363054307
B155,77.65744879093934,70.01182288390775,78.36872853730965,70.86870075276607
B156,36.3634089621652,77.2003180666672,37.36326569280499,77.20590753019403
B157,93.23578627158477,34.80983998140133,93.6337816565123,35.131650371164774
B158,68.7433108395433,29.244498889847474,68.87598728913835,29.34874533069055
B159,70.27797238100149,45.14599963709805,71.16615376486894,45.57354310396625
B160,56.834296583348,17.177575390903005,57.02135113656391,17.674802246679313
B161,47.34635147004269,98.13667445073173,47.89759552432509,98.70213435584319
B162,11.403962549941689,20.467482280599498,12.007211154937357,20.54886570728126
B163,44.75860432546797,22.948100460869828,45.42454962579031,23.51392201237393
B164,65.03941459884982,74.30495064065877,66.0210812135237,75.23590144125707
B165,41.6555545617462,62.27131576593372,42.07865199529636,63.136442007055656
B166,3.261422869439975,85.90717132321618,4.226141496083158,86.61124486717638
B167,30.35520850038989,67.4819775789626,30.950458057350836,67.52677288185969
B168,64.54278336547243,98.84540582492563,65.04968478987145,99.68737272621661
B169,83.25364285476091,90.57705979870524,84.0971625680601,90.78543666153196
B170,52.544181304324596,35.98456227184382,53.53903685670942,36.0634012713274
B171,16.327053997255717,74.04755638230071,16.96544800849262,74.27640146278063
B172,86.0528370652681,47.016093131971104,86.89492253133919,47.54786673470744
B173,54.122076759068605,17.557647916823843,54.192575897008815,18.34530301444322
B174,89.29901360189879,30.348857452218475,90.2823619074597,30.88175168753384
B175,46.93935895085611,24.069350662750182,47.73531169630304,24.086437778225566
B176,62.8574938604611,35.59876768981562,62.87577985647637,36.28222131635378
B177,38.562285617038704,19.669292658362405,39.49582316189225,19.75156931345087
B178,78.11903450684564,12.984236053826603,78.14808773865738,13.622284615851207
B179,7.897885303331445,77.31205642427636,8.485859671360295,78.22802617640622
B180,41.618733131419894,32.16916906067331,41.96255932821746,33.11391799355673
B181,18.05249308164299,74.82689104723312,18.462960945227387,74.86019587147848
B182,26.57633074275335,2.71266049116606,27.134865594228163,3.449638661297901
B183,39.0278564348039,56.34139528892434,39.81363266865902,56.957509604970596
B184,11.308662936939882,98.17403772460241,12.076013828276675,98.66569771718974
B185,78.42146037589174,59.292399867790934,79.10897313445284,59.979085912661674
B186,24.34440896350145,64.13892233520224,24.650475832370972,64.58220261642248
B187,66.03538203184702,68.75561560184737,66.82134808812488,68.86763734554202
B188,32.04103198263165,85.27287717147388,32.05849329825665,85.72433856236515
B189,2.7495804603888545,98.65687564344893,3.6134583977612458,99.22451434757444
B190,98.28275908279585,64.07691844225732,98.86973548624114,64.85051405375542
B191,88.39557027305392,19.35564229298465,89.39302345849315,19.891448807128743
B192,72.71971092906576,30.812573686027818,73.25345661091765,31.27358001717406
B193,81.98497213376224,57.47077969883167,82.87299583865986,57.77650001122813
B194,58.704292843830906,72.95274107638285,59.26932331102022,73.027207333893
B195,98.90854719981873,4.087763455272484,99.85962325707297,4.185312473649463
B196,83.19721745466975,82.87200542812057,83.48466430359578,83.52837147421363
B197,88.95881262834011,79.86948787734228,89.14439326382387,79.91305431671223
B198,4.3851405904470315,7.313295017797973,5.356143630384149,8.148261143535937
B199,74.12301372288111,51.732477265714756,75.11553662344372,52.625846262146226
B200,30.976238049959957,60.86904998399647,31.544594010112505,60.99226966148427
B201,16.44199504335472,79.18498299716695,16.528371518603933,79.90740806610061
B202,51.33555839412474,93.34573087578708,51.96196996303214,93.36541988060331
B203,25.110787899189315,70.16278075586237,25.675966472119146,70.89489342190457
B204,77.32088701900783,5.222068650569198,77.90134293100498,5.436962996481484
B205,99.55830279158654,39.14857853540337,99.92949391637963,39.981876649490864
B206,37.703983627014516,37.30743804285782,37.93190943911273,37.32746861651091
B207,14.908561868751722,12.8058674106336,15.234178765792297,13.22148661388577
B208,80.73314841128203,72.5563241577021,80.76099597289848,72.69741525222828
B209,28.1288461556956,94.3807064557904,28.28848534035204,95.07528108410963
B210,75.39533410213072,50.996063355114856,76.30973868545914,51.1386982524662
B211,31.84788222129736,4.124477487350085,31.875202991511696,4.972518948046956
B212,63.386017077771754,34.698703387235724,64.17878596403277,34.84426146966561
B213,33.31943176556785,91.80435265565447,34.03741125609199,92.32877588606232
B214,23.397377924335988,86.32889256490579,24.352458264763623,86.61307946256034
B215,96.7062082003313,81.07214807052395,96.71768593126541,81.70288268439663
B216,60.25201108574599,27.489484138443718,60.93838175145613,27.783595940674992
B217,92.34784131709976,14.879698086759308,92.84711820115989,14.940199321734951
B218,95.250250893199,32.66237862313188,96.04193717200316,32.87917980354629
B219,19.686921988960762,12.273209880523352,19.97918264378724,12.754886309965846
B220,55.4907706641287,98.71032166722232,55.88008486944969,98.88770620756635
B221,35.15128208641254,85.32956462112722,36.06826424535055,86.18824378421219
B222,80.56275617283124,42.85037506635159,81.30821041314147,43.638201890996406
B223,24.355496743746638,75.64088058386268,24.88427941520881,75.98573522841515
B224,66.5370180483556,45.79234464304832,66.76241262546391,46.134950846433945
B225,50.85280248518255,3.732390941234072,51.72401307479552,4.717559189391994
B226,34.90859996059665,44.62605151499778,35.57916925953025,45.16719244345351
B227,90.13926359196203,58.72771794375173,90.22198585761006,59.4442034432162
B228,72.85617299784039,31.302746629464412,73.66617992124786,32.142407966521475
B229,28.314365911834457,32.8462414385357,29.00927158460422,33.068266653695936
B230,60.87326035702417,31.713033453079074,61.04916322595404,31.8168034292152
B231,30.11288407121853,64.76933440593893,30.175092261491134,65.25033003540531
B232,39.22278179230683,30.46260075530378,40.1726841387414,31.31157162348432
B233,75.43350146651025,64.25566244770653,75.77746924070185,64.40574694070807
B234,98.61808556419567,45.59088664314948,99.18971855009718,46.3646957454696
B235,53.849927194422285,81.84944476217746,54.750467442443664,82.81228630190881
B236,50.043563785349455,67.17668579392422,50.65284809150287,67.95899030584246
B237,53.85463354904041,91.73484856776554,54.09579746193175,91.98901826365434
B238,25.307669031876966,87.01135607911014,25.794969837488917,87.14133788015003
B239,74.82417423290934,23.307526890657094,75.80179028170723,23.613016458735686
B240,74.13465733980141,90.45137026735406,74.99166877619643,91.00878084193229
B241,80.06098644795767,43.94006532061386,80.28947421120564,44.741309626051226
B242,36.0461643170745,5.139464169988051,36.815630976419925,5.566349577974239
B243,9.98865424520001,2.907406470106866,10.937002926825258,3.153082582074133
B244,69.74594988728659,21.246923559456132,70.53308711314332,21.855980222589775
B245,97.94678843497512,19.499238632855295,98.83563106825243,19.545960277351266
B246,87.7698791571777,7.628651983256199,88.47507544013021,8.315848765242432
B247,98.40088535912679,22.889435606394738,98.6084916986578,23.624629187319442
B248,62.66358933420043,99.68332162156729,63.402266750118926,99.89117248019184
B249,55.92895609835707,25.595907613852493,56.19894151611215,26.21368186629176
B250,75.82340518888337,90.7073771596542,76.0084462861512,90.91055538141842
B251,75.56934200514077,57.174604621414026,75.66282174408462,57.63712940587554
B252,63.628663407293715,9.6188016250552,64.37789348652142,10.508123035138793
B253,72.23721961655076,91.03550381305395,72.5479316565866,91.70070476312327
B254,70.2601513896,36.2380323277528,70.5675056909319,36.578553819995435
B255,45.38208036493632,46.739222030940915,45.95736263542889,47.297676500295196
B256,97.76811411020023,47.57450939473123,97.76988019325832,47.75559038600979
B257,52.938619781306194,94.9817458082227,53.78000277481301,95.37951745179146
B258,34.78010185084009,63.5760437209857,35.60855678958782,64.42254025883334
B259,44.04012861094213,64.58857722503632,44.099925237658056,64.81738804333428
B260,62.99868423514715,3.746772569669505,63.19708225778399,4.0572883552225845
B261,14.35735891248005,2.989364693446209,15.29696916426325,3.15860728862026
B262,26.199254379470673,4.610491778710839,26.81050827449516,5.549910353919369
B263,71.79493816500442,44.751670106560304,72.13097925076507,45.255545316752894
B264,27.081665409500644,42.13901717991303,27.569801272816434,42.600038865880656
B265,92.57987360604777,73.96799364387768,92.75821165301755,74.34441642047625
B266,45.348751219062954,37.08790031289557,46.09105885056357,37.64855454906579
B267,42.800429333261704,22.191532534804697,43.703468074927365,23.13819741438976
B268,58.487270684849754,5.98508401851966,59.48473392901876,6.426389308970313
B269,51.973607001587645,58.16045670156131,52.28506049565231,58.95517265231072
B270,32.412749638078644,28.43029325569629,33.21968518772228,28.997179309990493
B271,57.82822253562351,61.493876967555515,58.39129535447703,62.01911426978208
B272,80.2770492518305,23.569629455438445,80.86431234102056,24.454077966506567
B273,38.99406915744361,72.0304346907302,39.12638332408994,72.12503794608074
B274,33.47915702323807,49.95386706634353,33.60345255178624,50.41171728746379
B275,14.4238590891795,0.530633046110656,14.730003284305477,1.3959243820140985
B276,31.10203782613199,4.504410102098211,31.143004835551555,4.871463182471241
B277,52.26527402523004,0.7070946889850763,53.03665257314892,1.2806798561086965
B278,77.91866023040518,72.03951325127511,78.31976318323511,72.31369648626581
B279,48.05743766088939,72.61124478926259,48.99813468580021,72.62453825742641
B280,30.140562771409048,63.55459002886515,30.563110964731734,63.71395645058956
B281,52.77076069608048,4.025819317643438,53.54877195269102,4.625299954227652
B282,20.49056580463348,17.439917823926212,21.301774279901107,17.874099030012424
B283,18.198212940450425,96.27730723429654,19.05014310948041,96.92728184927736
B284,65.81768087628924,4.0449798309000835,66.76219363806162,4.987773354534101
B285,73.47616166078207,62.32148395200218,73.97884236605509,62.825054969337394
B286,85.38396840744558,25.947024533017853,85.80317586290825,26.487909808465993
B287,93.57980588505622,76.32229341266435,94.30464737027911,76.6856099274303
B288,35.93617380565563,51.20543923717138,35.979441024586166,52.092639916480074
B289,14.674927100166583,28.387874951348138,15.3808062684643,28.931556767916742
B290,50.41863191448428,14.472542544003947,50.44260800262323,15.181705759243986
B291,23.831028724902087,71.45592619862612,23.907561186732583,72.27797389466885
B292,11.235583779388975,28.02856135334532,11.27256792518978,28.31858584212093
B293,28.20399149367057,32.076347785681136,28.843831451132658,32.0982961561109
B294,51.3042082875918,89.95791778466945,51.32036091102518,90.01944776745155
B295,84.10642809235756,8.06033885361444,85.00791328419668,8.156206551692526
B296,24.886828445126554,43.115732312615506,25.21204011314628,43.57064495006141
B297,24.40362266212431,98.92378118661327,25.004004877689855,99.46701847931106
B298,61.44504876602104,16.31473999120135,61.805725576697604,17.194865533509113
B299,61.112555238922475,92.07021137257873,61.97094056319153,92.26086761745769
B300,78.85539354262397,80.23909854923343,79.40670515559596,80.84081672197742
B301,50.87501968181663,58.7820557284631,51.40501698209851,59.120735876063804
B302,45.872256000387,55.10753473459539,46.47824152168775,55.35605965732602
B303,12.248774450665803,77.20982208863649,12.324024625561602,77.97935462968384
B304,70.26179936610502,49.465306346314065,70.5748817451175,49.95533493806722
B305,16.048588873966153,42.869158840093355,16.36492822923432,43.74800977473635
B306,80.2526823016746,46.06838598852631,80.46632865913699,46.2367760625907
B307,68.96319423098666,99.50121587005322,69.34417765342492,99.57461883100338
B308,50.02389528928912,7.789794593755195,50.0955859193765,8.54080519186225
B309,64.10715772496533,26.27315623923415,64.40384742497587,26.85427567040798
B310,29.590233805783694,26.73773720639437,30.403163693517207,27.39247562265141
B311,54.18923190368416,13.07684834799166,54.48987153843405,13.359999953997141
B312,84.30925425320002,98.5999742039816,85.0558021889048,98.85973698203588
B313,39.551758926702874,31.55276424937614,40.405201632879454,31.75999429332066
B314,78.12735576325991,40.597862018239866,78.87828816692026,41.47728175938067
B315,63.02172072313308,59.53471472100532,63.09586484607944,60.47811238171222
B316,70.72118587190882,17.078840308514792,71.53558126762358,17.354285285077886
B317,27.72421845673489,59.72335606613639,27.89461717179969,59.784382749415
B318,34.35948948590776,18.051760380459346,35.00505031766536,18.517991120574276
B319,83.79409066347354,93.87190325073728,83.92443345000687,94.0446311910535
B320,75.187661791641,67.25465944642973,75.85854193261726,67.44617595372729
B321,79.5118472626823,5.509527458317461,80.33723871228523,5.62041879499982
B322,41.83541006978029,5.508079204538903,42.73688964224322,5.767168970437419
B323,63.09197198545737,44.53048554356415,63.836687427052844,44.89972902711045
B324,34.259588805433694,9.915338576348372,34.65890388852277,10.14891002956724
B325,64.90182558848716,42.5526227982867,65.14816930083613,43.080419658553566
B326,23.917273248115283,46.085940264164144,24.38842718799086,47.01087947140784
B327,23.481578046083506,59.40935424881504,23.73038645028214,59.47911708968975
B328,97.2739093563682,30.983952826945206,97.70075193907361,31.370269351926932
B329,65.91980566250238,64.77378795564131,66.49217443772672,65.20233640295616
B330,74.15855359902025,9.90113734281581,74.29968646489958,10.79958445357481
B331,44.17903334086948,54.2002918449509,44.55265726843986,54.79126457278195
B332,82.12585081457513,38.86607423295657,82.81886472739602,39.215419752236656
B333,30.11572659134939,28.746186366585093,30.490920615052534,28.963634566355484
B334,29.09851747151392,85.65018510423714,30.030427640388808,86.14838158176383
B335,57.62911672890019,83.72137996980472,58.4447833024639,84.08242945610009
B336,13.05816335501197,20.70373505992005,13.521877136261045,21.17799528931419
B337,82.93365897790487,97.06907508939297,82.98946082864991,98.00845459930514
B338,10.123550688333344,81.40330179750401,10.747088161010673,81.98381460455667
B339,17.861004991810056,54.73177756877611,18.660048716538782,55.590279947843094
B340,68.7330099381863,9.273553047707805,69.66421474320123,9.805589509775949
B341,81.66496230486099,11.548408702412772,82.5959170375972,11.712444211238523
B342,85.41615901663651,37.33670710911143,85.45432511562812,37.501665442803834
B343,38.995889741263746,26.432356142097714,39.617839952249334,26.85860668950319
B344,22.64648183470918,13.992222771743899,23.149969304088234,14.912182264830989
B345,21.006054429717775,75.62879742962977,21.84487150310502,75.87392052342867
B346,62.977480507011144,66.98549083494456,63.03436153935907,67.53377578803118
B347,85.41211420201256,98.91841575547814,86.41203057726506,99.13585751099994
B348,62.215942579717584,25.430198878225994,62.26275270105247,26.36608852028175
B349,48.281912766885135,38.44556116084057,48.50896254850925,39.18000026718704
B350,26.880364920309763,6.92426946194481,27.310201151117077,7.456025537909634
B351,0.5436308307187885,51.555243021121896,1.2480481862625061,52.16844653630598
B352,14.869736665241433,53.88658944582973,15.80987711316546,54.753370729585676
B353,33.08431577397366,27.940669366934987,33.56982585267307,28.595948768206448
B354,78.77878440966852,11.156558251848628,79.62686187215311,12.0088667491572
B355,93.18856094622276,69.34272466473543,93.59462698070845,70.2597762431591
B356,65.4484765776483,66.05579734381584,66.02663516148607,66.65808137468346
B357,55.28732663169001,44.1923168074822,55.71787118040704,44.82119293507294
B358,1.0210437058434203,32.73818689427182,1.6901200475373868,32.80718528072129
B359,81.58090455179251,47.557280063732456,81.60091881012288,47.955384229568146
B360,87.42905088382022,98.35463516835082,88.33419116194104,98.85880425159705
B361,35.858700275658954,4.470839736443092,36.30711533506111,4.914553565650567
B362,31.13517788650183,22.981200551564932,31.71699067302769,23.48846100317885
B363,29.215393057694783,56.285945395586104,29.72210226613956,56.31092242521165
B364,19.677703754172096,32.17568174302764,20.195576461043043,33.00748580950068
B365,51.87586920067498,44.06532951238796,52.789649989904554,44.232664267749755
B366,38.997212188838525,57.363049936336765,39.69635164392631,57.95282131816912
B367,78.12131092392043,16.903473524711615,78.35537376779158,17.375122917750346
B368,20.116954190575424,33.18494111070652,21.068449640994388,33.93240041477419
B369,94.21113612945,42.334200801914776,94.22902897055661,42.79870421207546
B370,12.436461536044359,4.792413746159118,12.734260989175812,4.965084116246459
B371,5.054952352904733,30.47167356645058,6.052747828671064,31.253257023286785
B372,83.40441874855163,3.030812508786025,83.89064445573311,3.2274837469159303
B373,98.40659002073815,96.05263411854469,98.69460734841803,96.56237422697372
B374,10.82239641006777,80.87511010075201,11.363093045561921,81.20182772353063
B375,9.05641855947979,30.072644206405062,9.689857668760673,30.886668657209206
B376,45.4509862152593,94.14742349250326,46.11333676695174,95.00912632655759
B377,8.758896209352683,7.491824918027079,8.852366365595316,7.764012302513914
B378,55.91170156077039,47.658321908192804,56.56996118330177,47.73705628134606
B379,98.13854256677782,50.56420890608036,98.45286915318187,50.64611650647884
B380,37.217678508971694,61.37213062733531,37.238475610793,61.4706652034178
B381,78.52259803072012,58.01795261980696,78.63539075922618,58.903480542701665
B382,6.809746822905078,34.35504077094313,6.8193981824544885,34.67891150916477
B383,44.2106817882981,49.37942555036081,44.70174938326569,49.728908695637166
B384,5.681113559310792,70.67522352457439,5.826494454284538,70.9498117489038
B385,81.89996663948807,13.660177062927778,82.56648786610472,14.287741438528336
B386,91.67854337033042,33.54450656284128,92.11912464620646,34.00514343614241
B387,19.091918380008394,21.606447836169853,19.56426760338287,22.260408540915602
B388,17.75379766770576,62.21007361448093,18.347142851732016,62.27936298277515
B389,65.78673636320669,28.0982562640947,66.46477899130721,28.469563699017954
B390,51.07175104248977,43.25130180874576,52.04625920506319,44.21912445715558
B391,70.58889867431094,35.12299877563422,70.962909702257,35.469435064073984
B392,39.27623280338615,37.19469728178081,40.26843974346229,37.97895042740467
B393,9.361027557223812,20.719434367265823,9.43273692838833,21.217620879913987
B394,41.08582199835558,9.714425141537662,41.24117236408376,10.122578098496835
B395,9.715606678692387,59.6312194508667,10.66315525023351,60.11193712583565
B396,80.07648034019589,16.3891180888312,80.3907530355533,17.27768978895103
B397,76.21721752767007,37.53445990789451,76.82104617576908,38.40285534769028
B398,97.81105978094536,60.487551105447245,97.9487123396944,61.43937858699275
